paperID,author,col3,col4
CCS_10_37,Chia Yuan Cho,81467648658,University of California; Berkeley; Berkeley; USA,60025038,
CCS_10_37,Domagoj Babi c,81470654108,University of California; Berkeley; Berkeley; USA,60025038,
CCS_10_37,Eui Chul Richard Shin,81470647930,University of California; Berkeley; Berkeley; USA,60025038,
CCS_10_37,Dawn Xiaoding Song,81100578951,University of California; Berkeley; Berkeley; USA,60025038,
CCS_10_38,Long Lu,81447598160,Georgia Institute of Technology,60019647,
CCS_10_38,Vinod Yegneswaran,81100125285,SRI International; Menlo Park,60000461,
CCS_10_38,Phillip Porras,81100093339,SRI International; Menlo Park,60000461,
CCS_10_38,Wenke Lee,81381593761,Georgia Institute of Technology,60019647,
CCS_10_39,Wilko Henecka,81470655198,Ruhr-University Bochum; Bochum; Germany,60005322,
CCS_10_39,Stefan K ogl,81470655505,Ruhr-University Bochum; Bochum; Germany,60005322,
CCS_10_39,Ahmad-Reza Sadeghi,81100170137,Ruhr-University Bochum; Bochum; Germany,60005322,
CCS_10_39,Thomas Schneider,81406594369,Ruhr-University Bochum; Bochum; Germany,60005322,
CCS_10_39,Immo Wehrenberg,81470653941,Ruhr-University Bochum; Bochum; Germany,60005322,
CCS_10_40,Amit Sahai,81100132310,UCLA; Los Angeles; USA,60027550,
CCS_10_40,Hakan Seyalioglu,81470640582,UCLA; Los Angeles; USA,60027550,
CCS_10_41,Jae Hyun Ahn,81470642814,Johns Hopkins University; Baltimore,60005248,
CCS_10_41,Matthew D. Green,81329488886,Johns Hopkins University; Baltimore,60005248,
CCS_10_41,Susan Hohenberger,81326490028,Johns Hopkins University; Baltimore,60005248,
CCS_10_42,Jonathan Katz,81100411790,University of Maryland; College Park,60020304,
CCS_10_42,Lior Malka,81100164552,University of Maryland; College Park,60020304,
CCS_10_43,Jean Paul Degabriele,81361592529,Royal Holloway; University of London; Egham; United Kingdom,60020595,
CCS_10_43,Kenneth G. Paterson,81100274117,Royal Holloway; University of London; Egham; United Kingdom,60020595,
CCS_10_44,Ueli Maurer,81100364809,ETH Zurich,60025858,
CCS_10_44,Bj orn Tackmann,81470653406,ETH Zurich,60025858,
CCS_10_45,Adam Groce,81470648953,University of Maryland; College Park,60020304,
CCS_10_45,Jonathan Katz,81100411790,University of Maryland; College Park,60020304,
CCS_10_46,Ralf K usters,81470653189,University of Triery,60011891,
CCS_10_46,Tomasz Truderung,81100009592,University of Triery,60011891,
CCS_10_46,Andreas Vogt,81442597344,University of Triery,60011891,
CCS_10_47,Zhenyu Wu,81392606663,The College of William and Mary; Williamsburg; VA; USA,60016114,
CCS_10_47,Steven Gianvecchio,81340489202,The College of William and Mary; Williamsburg; VA; USA,60016114,
CCS_10_47,Mengjun Xie,81319504473,The College of William and Mary; Williamsburg; VA; USA,60016114,
CCS_10_47,Haining Wang,81451599572,The College of William and Mary; Williamsburg; VA; USA,60016114,
CCS_10_48,Sang Kil Cha,81467646533,Carnegie Mellon University,60027950,
CCS_10_48,Brian Pak,81470649360,Carnegie Mellon University,60027950,
CCS_10_48,David Brumley,81312481292,Carnegie Mellon University,60027950,
CCS_10_48,Richard Jay Lipton,81100546583,Georgia Institute of Technology,60019647,
CCS_10_49,Stephen Checkoway,81467666689,University of California; San Diego; La Jolla,60030612,
CCS_10_49,Lucas Davi,81447602409,Ruhr-Universit at Bochum; Bochum; Germany,60005322,
CCS_10_49,Alexandra Dmitrienko,81470652733,Ruhr-Universit at Bochum; Bochum; Germany,60005322,
CCS_10_49,Ahmad-Reza Sadeghi,81100170137,Ruhr-Universit at Bochum; Bochum; Germany,60005322,
CCS_10_49,Hovav Shacham,81100234228,University of California; San Diego; La Jolla,60030612,
CCS_10_49,Marcel Winandy,81321499925,Ruhr-Universit at Bochum; Bochum; Germany,60005322,
CCS_10_50,Gene Novark,81350568767,University of Massachusetts Amherst; Amherst,60014313,
CCS_10_50,Emery D. Berger,81100228645,University of Massachusetts Amherst; Amherst,60014313,
CCS_10_51,Avik Chaudhuri,81309507612,University of Maryland; College Park; College Park,60020304,
CCS_10_51,Jeffrey S. Foster,81338488852,University of Maryland; College Park; College Park,60020304,
CCS_10_52,Kehuan Zhang,81470641191,Indiana University; Bloomington; IN; USA,60021121,
CCS_10_52,Zhou Li,81447593556,Indiana University; Bloomington; IN; USA,60021121,
CCS_10_52,Rui Wang,81381592966,Indiana University; Bloomington; IN; USA,60021121,
CCS_10_52,XiaoFeng Wang,81372591949,Indiana University; Bloomington; IN; USA,60021121,
CCS_10_52,Shuo Chen,81340488347,Microsoft Corporation; Redmond; WA; USA,60026532,
CCS_10_53,Prithvi Bisht,81340488044,University of Illinois at Chicago; Chicago; IL; USA,60027561,
CCS_10_53,Timothy Hinrichs,81442608651,University of Chicago; Chicago; IL; USA,60029278,
CCS_10_53,Nazari Skrupsky,81470655703,University of Illinois at Chicago; Chicago; IL; USA,60027561,
CCS_10_53,Radoslaw Bobrowicz,81470655358,University of Illinois at Chicago; Chicago; IL; USA,60027561,
CCS_10_53,V. N. Venkatakrishnan,81319503212,University of Illinois at Chicago; Chicago; IL; USA,60027561,
CCS_10_54,Lin-Shung Huang,81365595222,Carnegie Mellon University; Mountain View; USA,60027950,
CCS_10_54,Zack Weinberg,81470644840,Carnegie Mellon University; Mountain View; USA,60027950,
CCS_10_54,Chris Evans,81539446856,Google; Mountain View; USA,60006191,
CCS_10_54,Collin Jackson,81314482863,Carnegie Mellon University; Mountain View; USA,60027950,
CCS_13_1,Frederik Armknecht,81350591491,University Mannheim; Mannheim; Germany,60006341,
CCS_13_1,Ahmad-Reza Sadeghi,81486654260,Technische University Darmstadt (CASED); Darmstadt; Germany,60011226,
CCS_13_1,Steffen Schulz,81418595251,Intel Corporation; Darmstadt; Germany,60033010,
CCS_13_1,Christian Wachsmann,81321499556,Intel Collaborative Research Institute for Secure Computing at TU Darmstadt; Darmstadt; Germany,60011226,
CCS_13_2,Emmanuel Owusu,81464676546,CyLab; Carnegie Mellon University,60027950,
CCS_13_2,Jorge Guajardo,81100423128,Bosch Research and Technology Center; Robert Bosch LLC,60076698,
CCS_13_2,Jonathan M. McCune,81100215509,CyLab; Carnegie Mellon University,60027950,
CCS_13_2,James Newsome,81100632469,CyLab; Carnegie Mellon University,60027950,
CCS_13_2,Adrian Perrig,81100500202,CyLab; Carnegie Mellon University,60027950,
CCS_13_2,Amit Vasudevan,81100089997,CyLab; Carnegie Mellon University,60027950,
CCS_13_3,John Butterworth,81503659473,The MITRE Corporation,60012564,
CCS_13_3,Corey Kallenberg,81503679225,The MITRE Corporation,60012564,
CCS_13_3,Xeno Kovah,81503679274,The MITRE Corporation,60012564,
CCS_13_3,Amy Herzog,81100423041,The MITRE Corporation,60012564,
CCS_13_4,Liqun Chen,81384619465,Hewlett-Packard Labs; Bristol; United Kingdom,60010574,
CCS_13_4,Jiangtao Li,81452596448,Intel Corporation; Portland; Oregon; USA,60033010,
CCS_13_5,Sascha Fahl,81501653525,Leibniz University Hannover,60004935,
CCS_13_5,Marian Harbach,81440615669,Leibniz University Hannover,60004935,
CCS_13_5,Henning Perl,81493658782,Leibniz University Hannover,60004935,
CCS_13_5,Markus Koetter,81500665248,Leibniz University Hannover,60004935,
CCS_13_5,Matthew Smith,81485645929,Leibniz University Hannover,60004935,
CCS_13_6,Kevin P. Dyer,81503674403,Portland State University,60023908,
CCS_13_6,Scott E. Coull,81100563418,RedJack; LLC. ; Silver Spring,,
CCS_13_6,Thomas Ristenpart,81384601889,University of Wisconsin-Madison,60032179,
CCS_13_6,Thomas Shrimpton,81100036093,Portland State University,60023908,
CCS_13_7,Manuel Egele,81350601392,Carnegie Mellon University; Pittsburgh; USA,60027950,
CCS_13_7,David Brumley,81312481292,Carnegie Mellon University; Pittsburgh; USA,60027950,
CCS_13_7,Yanick Fratantonio,81501685847,University Of California Santa Barbara; Santa Barbara; USA,60029241,
CCS_13_7,Christopher Kruegel,81100422599,University of California - Santa Barbara; Sanata Barbara; USA,60029241,
CCS_13_8,Mobin Javed,81413602635,U. C. Berkeley; Berkeley; California; USA,60025038,
CCS_13_8,Vern Paxson,81100467798,U. C. Berkeley; International Computer Science Institute; Berkeley; California; USA,60033286,
CCS_13_9,Fanny Lalonde Levesque,84460748057,Ecole Polytechnique de Montreal; Montreal; Quebec; Canada,60019141,
CCS_13_9,Jude Nsiempba,84459460657,Ecole Polytechnique de Montreal; Montreal; Quebec; Canada,60019141,
CCS_13_9,Jose M. Fernandez,81339499142,Ecole Polytechnique de Montreal; Montreal; Quebec; Canada,60019141,
CCS_13_9,Sonia Chiasson,81548005177,Carleton University; Ottawa; Ontario; Canada,60017592,
CCS_13_9,Anil Somayaji,81100260751,Carleton University; Ottawa; Ontario; Canada,60017592,
CCS_13_10,Kevin Borgolte,84460265557,University of California; Santa Barbara; Santa Barbara,60029241,
CCS_13_10,Christopher Kruegel,81100422599,University of California; Santa Barbara; Santa Barbara,60029241,
CCS_13_10,Giovanni Vigna,81100618984,University of California; Santa Barbara; Santa Barbara,60029241,
CCS_13_11,Yacin Nadji,81548048857,Georgia Institute of Technology,60019647,
CCS_13_11,Manos Antonakakis,81381610154,Damballa; Inc. ; Atlanta; Georgia; USA,,
CCS_13_11,Roberto Perdisci,81313483482,University of Georgia; Athens; Georgia; USA,60029747,
CCS_13_11,David Dagon,81100007290,Georgia Institute of Technology,60019647,
CCS_13_11,Wenke Lee,81381593761,Georgia Institute of Technology,60019647,
CCS_13_12,Gianluca Stringhini,81477644130,University of California; Santa Barbara; Santa Barbara; California; USA,60029241,
CCS_13_12,Christopher Kruegel,81100422599,University of California; Santa Barbara; Santa Barbara; California; USA,60029241,
CCS_13_12,Giovanni Vigna,81100618984,University of California; Santa Barbara; Santa Barbara; California; USA,60029241,
CCS_13_13,Ari Juels,81100625698,RSA Laboratories,,
CCS_13_13,Ronald L . Rivest,81328490215,MIT,60022195,
CCS_13_14,Sebastian Uellenbeck,81456640118,Ruhr-University Bochum; Bochum; Germany,60005322,
CCS_13_14,Markus Durmuth,81100360847,Ruhr-University Bochum; Bochum; Germany,60005322,
CCS_13_14,Christopher Wolf,81409594188,Ruhr-University Bochum; Bochum; Germany,60005322,
CCS_13_14,Thorsten Holz,81331494833,Ruhr-University Bochum; Bochum; Germany,60005322,
CCS_13_15,Michelle L. Mazurek,81460641915,Carnegie Mellon University,60027950,
CCS_13_15,Saranga Komanduri,81351608465,Carnegie Mellon University,60027950,
CCS_13_15,Timothy Vidas,81488644474,Carnegie Mellon University,60027950,
CCS_13_15,Lujo Bauer,81350570444,Carnegie Mellon University,60027950,
CCS_13_15,Nicolas Christin,81100131105,Carnegie Mellon University,60027950,
CCS_13_15,Lorrie Faith Cranor,81100472223,Carnegie Mellon University,60027950,
CCS_13_15,Patrick Gage Kelley,81384615723,University of New Mexico; Albequerque; New Mexico; USA,60033021,
CCS_13_15,Richard Shay,81339527920,Carnegie Mellon University,60027950,
CCS_13_15,Blase Ur,81496672613,Carnegie Mellon University,60027950,
CCS_13_16,Georgios Kontaxis,81470653756,Columbia University,60030162,
CCS_13_16,Elias Athanasopoulos,81384597430,Columbia University,60030162,
CCS_13_16,Georgios Portokalidis,81323494937,Stevens Institute of Technology; Hoboken,60027392,
CCS_13_16,Angelos D. Keromytis,81100083417,Columbia University,60030162,
CCS_13_17,Ben Niu,81350579572,Lehigh University,60000060,
CCS_13_17,Gang Tan,81309504867,Lehigh University,60000060,
CCS_13_18,Mate Kovacs,81333489724,Technical University of Munich,60019722,
CCS_13_18,Helmut Seidl,81100146213,Technical University of Munich,60019722,
CCS_13_18,Bernd Finkbeiner,81100028115,University des Saarlandes; Saarbrucken; Germany,60033241,
CCS_13_19,Mads Dam,81100374153,KTH Royal Institute of Technology; Stockholm; Sweden,60002014,
CCS_13_19,Roberto Guanciale,81384593330,KTH Royal Institute of Technology; Stockholm; Sweden,60002014,
CCS_13_19,Narges Khakpour,81460655688,KTH Royal Institute of Technology; Stockholm; Sweden,60002014,
CCS_13_19,Hamed Nemati,84458891357,KTH Royal Institute of Technology; Stockholm; Sweden,60002014,
CCS_13_19,Oliver Schwarz,84459870557,SICS Swedish ICT; Kista; Sweden,60031278,
CCS_13_20,Kangkook Jee,81488672420,Columbia University,60030162,
CCS_13_20,Vasileios P. Kemerlis,81458653037,Columbia University,60030162,
CCS_13_20,Angelos D. Keromytis,81100083417,Columbia University,60030162,
CCS_13_20,Georgios Portokalidis,81323494937,Stevens Institute of Technology; Hoboken,60027392,
CCS_13_21,Emil Stefanov,81470645023,UC Berkeley; Berkeley; California; USA,60025038,
CCS_13_21,Elaine Shi,81554302756,University of Maryland; College Park; Maryland; USA,60020304,
CCS_13_22,Christian Cachin,81100530285,IBM Research - Zurich; Ruschlikon; Switzerland,60029158,
CCS_13_22,Kristiyan Haralambiev,81472654108,IBM Research - Zurich; Ruschlikon; Switzerland,60029158,
CCS_13_22,Hsu-Chun Hsiao,81456626942,CyLab; Carnegie Mellon University,60027950,
CCS_13_22,Alessandro Sorniotti,81330498846,IBM Research - Zurich; Ruschlikon; Switzerland,60029158,
CCS_13_23,Joel Reardon,81447594296,ETH Zurich,60025858,
CCS_13_23,Hubert Ritzdorf,81100484391,ETH Zurich,60025858,
CCS_13_23,David Basin,81100431853,ETH Zurich,60025858,
CCS_13_23,Srdjan Capkun,81100396056,ETH Zurich,60025858,
CCS_13_24,Dan Dobre,81314482556,NEC Labs Europe; Heidelberg; Germany,60078342,
CCS_13_24,Ghassan O. Karame,81335492790,NEC Labs Europe; Heidelberg; Germany,60078342,
CCS_13_24,Wenting Li,81508697158,NEC Labs Europe; Heidelberg; Germany,60078342,
CCS_13_24,Matthias Majuntke,81418598788,Capgemini Deutschland; Berlin; Germany,,
CCS_13_24,Neeraj Suri,81100168080,TU Darmstadt; Darmstadt; Germany,60011226,
CCS_13_24,Marko Vukolic,81314486619,EURECOM; Biot; France,60029859,
CCS_13_25,Emil Stefanov,81470645023,UC Berkeley; Berkeley; California; USA,60025038,
CCS_13_25,Marten van Dijk,81100449382,University of Connecticut; Storrs; Connecticut; USA,60022659,
CCS_13_25,Elaine Shi,81554302756,University of Maryland; College Park; Maryland; USA,60020304,
CCS_13_25,Christopher Fletcher,81464652561,MIT CSAIL; Cambridge; Massachusetts; USA,60006320,
CCS_13_25,Ling Ren,82259106157,MIT CSAIL; Cambridge; Massachusetts; USA,60006320,
CCS_13_25,Xiangyao Yu,82259379357,MIT CSAIL; Cambridge; Massachusetts; USA,60006320,
CCS_13_25,Srinivas Devadas,81100130021,MIT CSAIL; Cambridge; Massachusetts; USA,60006320,
CCS_13_26,Martin Maas,81502735285,University of California; Berkeley; Berkeley,60025038,
CCS_13_26,Eric Love,81482650642,University of California; Berkeley; Berkeley,60025038,
CCS_13_26,Emil Stefanov,81470645023,University of California; Berkeley; Berkeley,60025038,
CCS_13_26,Mohit Tiwari,84460458357,University of Texas; Austin; Austin; TX; USA,60013372,
CCS_13_26,Elaine Shi,81554302756,University of Maryland; College Park; College Park,60020304,
CCS_13_26,Krste Asanovic,81100473103,University of California; Berkeley; Berkeley,60025038,
CCS_13_26,John Kubiatowicz,81100039675,University of California; Berkeley; Berkeley,60025038,
CCS_13_26,Dawn Xiaoding Song,81100578951,University of California; Berkeley; Berkeley,60025038,
CCS_13_27,Elaine Shi,81554302756,UMD; College Park; USA,60020304,
CCS_13_27,Emil Stefanov,81470645023,UC Berkeley; Berkeley; California; USA,60025038,
CCS_13_27,Charalampos Papamanthou,81100171688,UMD; College Park; USA,60020304,
CCS_13_28,Aaron M. Johnson,81339507002,U. S. Naval Research Laboratory; Washington; D. C. ; USA,60027271,
CCS_13_28,Chris Wacek,81490689702,Georgetown University,60023927,
CCS_13_28,Rob Jansen,81447593945,U. S. Naval Research Laboratory; Washington; D. C. ; USA,60027271,
CCS_13_28,Micah Sherr,81350582068,Georgetown University,60023927,
CCS_13_28,Paul F. Syverson,81100633513,U. S. Naval Research Laboratory; Washington; D. C. ; USA,60027271,
CCS_13_29,Mashael AlSabah,81488669262,Qatar Computing Research Institute & Qatar University; Doha; Qatar,60104768,
CCS_13_29,Ian Goldberg,81100491559,University of Waterloo; Waterloo; ON; Canada,60014171,
CCS_13_30,John Geddes,84459330857,University of Minnesota; Minneapolis; Minnesota; USA,60029445,
CCS_13_30,Max Schuchard,81470653662,University of Minnesota; Minneapolis; Minnesota; USA,60029445,
CCS_13_30,Nicholas J. Hopper,81100172412,University of Minnesota; Minneapolis; Minnesota; USA,60029445,
CCS_13_31,Christina Brzuska,81418599440,Tel Aviv University; Tel Aviv; Israel,60005681,
CCS_13_31,Nigel P. Smart,81318496259,University of Bristol; Bristol; United Kingdom,60020650,
CCS_13_31,Bogdan Warinschi,81100564484,University of Bristol; Bristol; United Kingdom,60020650,
CCS_13_31,Gaven John Watson,81384612174,University of Bristol; Bristol; United Kingdom,60020650,
CCS_13_32,Florian Giesen,84459966957,Ruhr-University Bochum; Bochum; Germany,60005322,
CCS_13_32,Florian Kohlar,81490695129,Ruhr-University Bochum; Bochum; Germany,60005322,
CCS_13_32,Douglas Stebila,81100492691,Queensland University of Technology; Brisbane; Australia,60011019,
CCS_13_33,Joseph A. Akinyele,81490694086,Johns Hopkins University; Baltimore,60005248,
CCS_13_33,Matthew D. Green,81329488886,Johns Hopkins University; Baltimore,60005248,
CCS_13_33,Susan Hohenberger,81326490028,Johns Hopkins University; Baltimore,60005248,
CCS_13_34,Seungwon Shin,81477641142,Texas A&M University; College Station; TX; USA,60020547,
CCS_13_34,Vinod Yegneswaran,81100125285,SRI International; Menlo Park,60000461,
CCS_13_34,Phillip Porras,81100093339,SRI International; Menlo Park,60000461,
CCS_13_34,Guofei Gu,81100501539,SRI International; Menlo Park,60000461,
CCS_13_35,W. Michael Petullo,81490692627,United States Military Academy; West Point; NY; USA,60027596,
CCS_13_35,Xu Zhang,84459181057,University of Illinois at Chicago; Chicago; IL; USA,60027561,
CCS_13_35,Jon A. Solworth,81100274561,University of Illinois at Chicago; Chicago; IL; USA,60027561,
CCS_13_35,Daniel J. Bernstein,81100134876,University of Illinois at Chicago; Chicago; IL; USA,60027561,
CCS_13_35,Tanja Lange,81100368888,TU Eindhoven; Eindhoven; Netherlands,60032882,
CCS_13_36,Rui Tan,81555831856,Advanced Digital Sciences Center; Illinois at Singapore; Singapore; Singapore,,
CCS_13_36,Varun Badrinath Krishna,84459578157,Advanced Digital Sciences Center; Illinois at Singapore; Singapore; Singapore,,
